"Time","GateState","kot","Velocity","Acceleration"
16.826176,0,273.842,8.826,-0.87
16.831976,1,,,
16.885677,0,274.366,8.800,0.00
16.891496,1,,,
16.945178,0,274.889,8.771,-0.98
16.950978,1,,,
17.005078,0,275.413,8.719,-0.75
17.010878,1,,,
17.065291,0,275.937,8.675,-0.70
17.071197,1,,,
17.125798,0,276.460,8.596,-1.89
17.131626,1,,,
17.187120,0,276.984,8.522,-0.53
17.193078,1,,,
17.248678,0,277.507,8.489,-0.54
17.254691,1,,,
17.310478,0,278.031,8.432,-1.31
17.316378,1,,,
17.372878,0,278.555,8.378,-0.43
17.378779,1,,,
17.435480,0,279.078,8.357,-0.21
17.441589,1,,,
17.498181,0,279.602,8.343,-0.26
17.504203,1,,,
17.561005,0,280.125,8.311,-0.74
17.567186,1,,,
17.624182,0,280.649,8.283,-0.14
17.630381,1,,,
17.687426,0,281.173,8.251,-0.88
17.693581,1,,,
17.751096,0,281.696,8.197,-0.83
17.757302,1,,,
17.815181,0,282.220,8.150,-0.62
17.821414,1,,,
17.879581,0,282.743,8.069,-1.92
17.885781,1,,,
17.944981,0,283.267,,
17.951290,1,,,
