"Time","GateState","kot","Velocity","Acceleration"
2.534684,0,56.549,24.543,3.69
2.536715,1,,,
2.555984,0,57.072,24.569,-1.25
2.558084,1,,,
2.577307,0,57.596,24.453,-9.60
2.579384,1,,,
2.598810,0,58.119,24.367,1.56
2.600885,1,,,
2.620284,0,58.643,24.368,-1.41
2.622384,1,,,
2.641784,0,59.167,24.330,-2.16
2.643784,1,,,
2.663326,0,59.690,24.283,-2.17
2.665384,1,,,
2.684909,0,60.214,24.263,0.29
2.687023,1,,,
2.706486,0,60.737,24.287,2.01
2.708584,1,,,
2.728026,0,61.261,24.243,-6.17
2.730184,1,,,
2.749684,0,61.785,24.249,6.74
2.751784,1,,,
2.771212,0,62.308,24.279,-3.95
2.773306,1,,,
2.792816,0,62.832,24.201,-3.29
2.794920,1,,,
2.814484,0,63.355,24.203,3.48
2.816584,1,,,
2.836084,0,63.879,24.130,-10.21
2.838184,1,,,
2.857884,0,64.403,24.018,-0.06
2.859984,1,,,
2.879684,0,64.926,24.057,3.68
2.881784,1,,,
2.901413,0,65.450,24.012,-7.90
2.903484,1,,,
2.923298,0,65.973,23.919,-0.54
2.925384,1,,,
2.945193,0,66.497,23.916,0.24
2.947384,1,,,
2.967084,0,67.021,23.914,-0.44
2.969184,1,,,
2.988984,0,67.544,23.909,-0.04
2.991100,1,,,
3.010884,0,68.068,23.908,0.02
3.013012,1,,,
3.032784,0,68.591,23.909,0.02
3.034884,1,,,
3.054684,0,69.115,23.901,-0.78
3.056790,1,,,
3.076599,0,69.639,23.885,-0.68
3.078784,1,,,
3.098528,0,70.162,23.755,-11.13
3.100684,1,,,
3.120684,0,70.686,23.662,2.73
3.122784,1,,,
3.142784,0,71.209,23.734,3.74
3.144894,1,,,
3.164807,0,71.733,23.681,-8.54
3.166907,1,,,
3.187007,0,72.257,23.593,0.61
3.189114,1,,,
3.209194,0,72.780,23.598,-0.15
3.211384,1,,,
3.231384,0,73.304,23.591,-0.50
3.233514,1,,,
3.253584,0,73.827,23.574,-0.99
3.255723,1,,,
3.275805,0,74.351,23.533,-2.72
3.277984,1,,,
3.298084,0,74.875,23.538,3.16
3.300196,1,,,
3.320296,0,75.398,23.522,-4.61
3.322484,1,,,
3.342605,0,75.922,23.481,0.98
3.344784,1,,,
3.364893,0,76.445,23.387,-9.44
3.367084,1,,,
3.387384,0,76.969,23.309,2.55
3.389584,1,,,
3.409820,0,77.493,23.323,-1.31
3.412016,1,,,
3.432284,0,78.016,23.267,-3.64
3.434393,1,,,
3.454827,0,78.540,23.211,-1.33
3.456984,1,,,
3.477399,0,79.063,23.190,-0.55
3.479611,1,,,
3.499984,0,79.587,23.228,3.86
3.502125,1,,,
3.522484,0,80.111,23.215,-4.95
3.524689,1,,,
3.545092,0,80.634,23.168,0.76
3.547306,1,,,
3.567684,0,81.158,23.173,-0.33
3.569828,1,,,
3.590282,0,81.681,23.168,-0.11
3.592482,1,,,
3.612884,0,82.205,23.165,-0.20
3.615084,1,,,
3.635489,0,82.729,23.057,-9.32
3.637684,1,,,
3.658303,0,83.252,22.966,1.34
3.660499,1,,,
3.681087,0,83.776,22.975,-0.58
3.683312,1,,,
3.703884,0,84.299,22.916,-4.57
3.706024,1,,,
3.726784,0,84.823,22.865,0.07
3.728984,1,,,
3.749684,0,85.347,22.865,-0.03
3.751920,1,,,
3.772584,0,85.870,22.865,0.00
3.774786,1,,,
3.795484,0,86.394,22.847,-1.53
3.797722,1,,,
3.818419,0,86.917,22.845,1.37
3.820684,1,,,
3.841322,0,87.441,22.832,-2.54
3.843584,1,,,
3.864284,0,87.965,22.784,-1.62
3.866505,1,,,
3.887284,0,88.488,22.800,3.01
3.889484,1,,,
3.910214,0,89.012,22.717,-10.28
3.912422,1,,,
3.933384,0,89.535,22.617,1.69
3.935610,1,,,
3.956515,0,90.059,22.618,-1.62
3.958784,1,,,
3.979684,0,90.583,22.575,-2.08
3.981884,1,,,
4.002902,0,91.106,22.520,-2.63
4.005111,1,,,
4.026184,0,91.630,22.516,2.28
4.028429,1,,,
4.049410,0,92.153,22.552,0.79
4.051684,1,,,
4.072618,0,92.677,22.521,-3.43
4.074894,1,,,
4.095909,0,93.201,22.489,0.65
4.098190,1,,,
4.119184,0,93.724,22.482,-1.26
4.121422,1,,,
4.142489,0,94.248,22.472,0.43
4.144699,1,,,
4.165784,0,94.771,22.475,-0.22
4.168084,1,,,
4.189084,0,95.295,22.377,-8.17
4.191309,1,,,
4.212584,0,95.819,22.281,0.00
4.214884,1,,,
4.236084,0,96.342,22.311,2.54
4.238384,1,,,
4.259521,0,96.866,22.234,-9.06
4.261784,1,,,
4.283184,0,97.389,22.157,2.52
4.285384,1,,,
4.306784,0,97.913,22.187,-0.02
4.309084,1,,,
4.330384,0,98.437,22.222,3.03
4.332616,1,,,
4.353908,0,98.960,22.187,-6.04
4.356221,1,,,
4.377584,0,99.484,22.151,3.03
4.379884,1,,,
4.401184,0,100.007,22.179,-0.65
4.403484,1,,,
4.424800,0,100.531,22.093,-6.64
4.427098,1,,,
4.448584,0,101.055,22.101,7.29
4.450792,1,,,
4.472184,0,101.578,22.076,-9.35
4.474424,1,,,
4.496022,0,102.102,21.954,-0.91
4.498320,1,,,
4.519884,0,102.625,21.968,2.07
4.522194,1,,,
4.543692,0,103.149,21.908,-7.07
4.545984,1,,,
4.567684,0,103.673,21.820,-0.29
4.569984,1,,,
4.591684,0,104.196,21.853,3.06
4.593987,1,,,
4.615604,0,104.720,21.862,-2.30
4.617905,1,,,
4.639584,0,105.243,21.826,-0.77
4.641906,1,,,
4.663584,0,105.767,21.841,2.02
4.665912,1,,,
4.687531,0,106.291,21.817,-4.00
4.689884,1,,,
4.711584,0,106.814,21.785,1.36
4.713893,1,,,
4.735601,0,107.338,21.773,-2.38
4.737984,1,,,
4.759681,0,107.861,21.686,-4.81
4.761984,1,,,
4.783890,0,108.385,21.622,-0.49
4.786222,1,,,
4.808112,0,108.909,21.624,0.62
4.810484,1,,,
4.832318,0,109.432,21.560,-5.86
4.834624,1,,,
4.856684,0,109.956,21.499,0.81
4.858988,1,,,
4.881028,0,110.479,21.500,-0.68
4.883419,1,,,
4.905390,0,111.003,21.509,1.39
4.907729,1,,,
4.929714,0,111.527,21.488,-3.16
4.932099,1,,,
4.954125,0,112.050,21.472,1.89
4.956512,1,,,
4.978484,0,112.574,21.477,-1.47
4.980814,1,,,
5.002884,0,113.097,21.446,-1.08
5.005284,1,,,
5.027313,0,113.621,21.415,-1.45
5.029684,1,,,
5.051783,0,114.145,21.341,-4.62
5.054084,1,,,
5.076384,0,114.668,21.277,-0.60
5.078784,1,,,
5.101001,0,115.192,21.272,0.20
5.103408,1,,,
5.125613,0,115.715,21.204,-5.73
5.127984,1,,,
5.150390,0,116.239,21.125,-0.58
5.152784,1,,,
5.175184,0,116.763,21.141,1.81
5.177584,1,,,
5.199925,0,117.286,21.156,-0.61
5.202309,1,,,
5.224684,0,117.810,21.130,-1.43
5.227084,1,,,
5.249484,0,118.333,21.135,1.82
5.251895,1,,,
5.274232,0,118.857,21.113,-3.58
5.276684,1,,,
5.299084,0,119.381,21.080,0.90
5.301484,1,,,
5.323909,0,119.904,21.070,-1.67
5.326284,1,,,
5.348784,0,120.428,20.980,-5.62
5.351184,1,,,
5.373825,0,120.951,20.902,-0.60
5.376284,1,,,
5.398884,0,121.475,20.919,1.92
5.401306,1,,,
5.423886,0,121.999,20.861,-6.50
5.426284,1,,,
5.449084,0,122.522,20.778,-0.09
5.451484,1,,,
5.474284,0,123.046,20.801,1.90
5.476708,1,,,
5.499427,0,123.569,20.817,-0.67
5.501884,1,,,
5.524590,0,124.093,20.779,-2.29
5.527084,1,,,
5.549824,0,124.617,20.781,2.40
5.552287,1,,,
5.574984,0,125.140,20.783,-2.24
5.577428,1,,,
5.600212,0,125.664,20.737,-1.41
5.602684,1,,,
5.625484,0,126.187,20.707,-0.92
5.627922,1,,,
5.650784,0,126.711,20.640,-4.36
5.653184,1,,,
5.676220,0,127.235,20.574,-0.89
5.678684,1,,,
5.701684,0,127.758,20.577,1.16
5.704184,1,,,
5.727111,0,128.282,20.526,-5.21
5.729584,1,,,
5.752704,0,128.805,20.451,-0.64
5.755183,1,,,
5.778317,0,129.329,20.444,0.14
5.780826,1,,,
5.803926,0,129.852,20.467,1.60
5.806384,1,,,
5.829484,0,130.376,20.430,-4.43
5.831987,1,,,
5.855184,0,130.900,20.438,5.03
5.857684,1,,,
5.880722,0,131.423,20.453,-3.91
5.883212,1,,,
5.906386,0,131.947,20.389,-1.08
5.908884,1,,,
5.932084,0,132.470,20.374,-0.04
5.934584,1,,,
5.957784,0,132.994,20.294,-6.18
5.960218,1,,,
5.983686,0,133.518,20.216,0.13
5.986184,1,,,
6.009584,0,134.041,20.217,-0.05
6.012105,1,,,
6.035484,0,134.565,20.169,-3.70
6.037926,1,,,
6.061507,0,135.088,20.100,-1.59
6.063984,1,,,
6.087584,0,135.612,20.106,2.06
6.090106,1,,,
6.113591,0,136.136,20.136,0.25
6.116094,1,,,
6.139590,0,136.659,20.103,-2.82
6.142184,1,,,
6.165684,0,137.183,20.086,1.57
6.168228,1,,,
6.191724,0,137.706,20.081,-1.95
6.194284,1,,,
6.217831,0,138.230,20.038,-1.35
6.220384,1,,,
6.243984,0,138.754,20.026,0.39
6.246516,1,,,
6.270124,0,139.277,19.945,-6.54
6.272684,1,,,
6.296489,0,139.801,19.871,0.92
6.299027,1,,,
6.322823,0,140.324,19.873,-0.79
6.325401,1,,,
6.349184,0,140.848,19.811,-3.92
6.351684,1,,,
6.375684,0,141.372,19.759,-0.01
6.378184,1,,,
6.402184,0,141.895,19.758,0.00
6.404784,1,,,
6.428684,0,142.419,19.780,1.63
6.431206,1,,,
6.455126,0,142.942,19.757,-3.35
6.457718,1,,,
