Vernier Format 2
Meritev2_2.cmbl 10.10.2019 15:12:32 ,
Latest
Time	GateState	kot	Velocity	Acceleration
t	State	d	v	acc
s		rad	rad/s	rad/s²

0,0266892	0	0	 	 
0,6403852	1	 	 	 
0,6537832	0	0,785398163397	1,78823276479	1,70880882702
1,0150828	1	 	 	 
1,0265832	0	1,57079632679	2,41119089199	1,63324121163
1,312084	1	 	 	 
1,3226304	0	2,35619449019	2,89879873286	1,66088108287
1,5677028	1	 	 	 
1,5752828	0	3,14159265359	3,31763218449	1,65461049076
1,7925836	1	 	 	 
1,7994828	0	3,92699081699	3,68224463146	1,59795371055
1,9970804	1	 	 	 
2,0037248	0	4,71238898038	4,02564372518	1,76471502279
2,185324	1	 	 	 
2,191126	0	5,49778714378	4,32978159793	1,4811326319
2,3619824	1	 	 	 
2,3672168	0	6,28318530718	4,61088394206	1,71156504599
2,5275896	1	 	 	 
2,5324832	0	7,06858347058	4,88399589774	1,59354664862
2,6838836	1	 	 	 
2,6892828	0	7,85398163397	5,14307567533	1,71105078134
2,8326828	1	 	 	 
2,8382988	0	8,63937979737	5,40167324416	1,7596848287
2,975988	1	 	 	 
2,9804084	0	9,42477796077	5,64092722053	1,60749059604
3,112596	1	 	 	 
3,1169828	0	10,2101761242	5,85828345389	1,57548122527
3,2442928	1	 	 	 
3,2487156	0	10,9955742876	6,08870426706	1,92282463582
3,3711832	1	 	 	 
3,3751828	0	11,780972451	6,29635227946	1,36099935026
3,4944876	1	 	 	 
3,4982836	0	12,5663706144	6,48867545996	1,76364615154
3,61383	1	 	 	 
3,6173968	0	13,3517687778	6,68342452939	1,50633684668
3,7293832	1	 	 	 
3,7333948	0	14,1371669412	6,86847966999	1,68432403709
3,8418836	1	 	 	 
3,8461832	0	14,9225651046	7,06286157669	1,76251813285
3,9523924	1	 	 	 
3,9558828	0	15,7079632679	7,24929166345	1,63640195004
4,0594988	1	 	 	 
4,0629308	0	16,4933614313	7,41662194402	1,48986440839
4,164188	1	 	 	 
4,1677248	0	17,2787595947	7,6077432857	2,15769827038
4,2662828	1	 	 	 
4,2694928	0	18,0641577581	7,77737271639	1,17595141695
4,3666836	1	 	 	 
4,3697184	0	18,8495559215	7,92599978426	1,78989898199
4,4647832	1	 	 	 
4,4677252	0	19,6349540849	8,08287180011	1,41134860195
4,560688	1	 	 	 
4,5640828	0	20,4203522483	8,23170620622	1,67786088662
4,6549076	1	 	 	 
4,658584	0	21,2057504117	8,4004263902	1,89289131496
4,7482	1	 	 	 
4,7511144	0	21,9911485751	8,55665730959	1,48396471049
4,8392828	1	 	 	 
4,8421832	0	22,7765467385	8,69394124018	1,53098509885
4,9287828	1	 	 	 
4,9318144	0	23,5619449019	8,86696199539	2,32974096993
5,0165948	1	 	 	 
5,0193828	0	24,3473430653	9,01410892095	1,030990197
5,1033944	1	 	 	 
5,1060828	0	25,1327412287	9,1392411619	1,85556668756
5,188692	1	 	 	 
5,1912828	0	25,9181393921	9,27335187517	1,29257212164
5,2724904	1	 	 	 
5,2754828	0	26,7035375555	9,40077888709	1,73419775775
5,3552008	1	 	 	 
5,3583948	0	27,4889357189	9,54799467256	1,81693562396
5,4374836	1	 	 	 
5,4400188	0	28,2743338823	9,68380350439	1,51073348881
5,5180184	1	 	 	 
5,5206164	0	29,0597320457	9,80194167717	1,42082211036
5,5975828	1	 	 	 
5,6002832	0	29,8451302091	9,96198349766	2,5969574537
5,6758832	1	 	 	 
5,6783288	0	30,6305283725	10,0952932811	0,819244956639
5,7534828	1	 	 	 
5,7558832	0	31,4159265359	10,2041446841	1,98785310625
5,8299828	1	 	 	 
5,8322832	0	32,2013246993	10,3271933811	1,23331697205
5,9053828	1	 	 	 
5,9079924	0	32,9867228627	10,4308988589	1,50625702463
5,9799832	1	 	 	 
5,9828828	0	33,7721210261	10,5653443996	2,08420425425
6,0543828	1	 	 	 
6,0566828	0	34,5575191895	10,6934490358	1,38746610536
6,1274104	1	 	 	 
6,1297828	0	35,3429173529	10,7963205553	1,42707614986
6,1997196	1	 	 	 
6,2021832	0	36,1283155163	10,9477037512	2,75475698712
6,2710212	1	 	 	 
6,273288	0	36,9137136797	11,0698154704	0,679939946273
6,3418836	1	 	 	 
6,3440836	0	37,6991118431	11,1654720544	2,02239138404
6,4118832	1	 	 	 
6,4139828	0	38,4845100065	11,2766770943	1,15947736173
6,480922	1	 	 	 
6,4833832	0	39,2699081699	11,3746230803	1,66315726222
6,5494836	1	 	 	 
6,5520864	0	40,0553063333	11,4959787322	1,86959381446
6,6178828	1	 	 	 
6,6200304	0	40,8407044967	11,6084569916	1,4413169172
6,6852304	1	 	 	 
6,687406	0	41,6261026601	11,6742509798	0,511733986405
6,7522832	1	 	 	 
6,7545832	0	42,4115008235	11,7413210332	1,48507604438
6,819084	1	 	 	 
6,8211944	0	43,1968989869	11,7488941679	-1,25769282133
6,886184	1	 	 	 
6,888284	0	43,9822971503	11,7144680348	0,231419507866
6,9532016	1	 	 	 
6,9552848	0	44,7676953137	11,7048724642	-0,517851030756
7,0200856	1	 	 	 
7,0224848	0	45,5530934771	11,6849003427	-0,0765573481025
7,0871056	1	 	 	 
7,0897144	0	46,3384916404	11,6865017755	0,124198052494
7,1547864	1	 	 	 
7,156896	0	47,1238898038	11,6808838546	-0,29144387063
7,222008	1	 	 	 
7,2241904	0	47,9092879672	11,6598025387	-0,335096105938
7,2893144	1	 	 	 
7,2916152	0	48,6946861306	11,6881573212	1,17617483192
7,3564216	1	 	 	 
7,3585856	0	49,480084294	11,6957911627	-0,948198248517
7,4238856	1	 	 	 
7,4259216	0	50,2654824574	11,6701131183	0,185514264729
7,4911864	1	 	 	 
7,4931856	0	51,0508806208	11,6559073777	-0,607901890458
7,5582896	1	 	 	 
7,5606864	0	51,8362787842	11,6336674704	-0,0510505145014
7,6255872	1	 	 	 
7,6282072	0	52,6216769476	11,6354615213	0,104191201177
7,6935096	1	 	 	 
7,6956872	0	53,407075111	11,6360125368	-0,0878599759996
7,7610096	1	 	 	 
7,7632016	0	54,1924732744	11,6182848867	-0,437291699674
7,828588	1	 	 	 
7,830888	0	54,9778714378	11,6449299651	1,22460136566
7,895988	1	 	 	 
7,898096	0	55,7632696012	11,6507942274	-1,05009052456
7,96362	1	 	 	 
7,9657136	0	56,5486677646	11,6189370721	0,107816462668
8,0311976	1	 	 	 
8,0332888	0	57,334065928	11,6093473232	-0,39164097121
8,098628	1	 	 	 
8,1010184	0	58,1194640914	11,5890434219	-0,207916720656
8,1661992	1	 	 	 
8,1688304	0	58,9048622548	11,5865765526	0,135160594588
8,234396	1	 	 	 
8,2365888	0	59,6902604182	11,5875324887	-0,10694457917
8,3021888	1	 	 	 
8,3043896	0	60,4756585816	11,5668971557	-0,501760125888
8,370024	1	 	 	 
8,3723904	0	61,261056745	11,5974308077	1,39979814821
8,4376904	1	 	 	 
8,4398376	0	62,0464549084	11,6064815983	-1,13141663868
8,5056296	1	 	 	 
8,5077312	0	62,8318530718	11,5708699695	0,0823743486572
8,573492	1	 	 	 
