Vernier Format 2
Meritev3_2.cmbl 10.10.2019 15:21:23 ,
Latest
Time	GateState	kot	Velocity	Acceleration
t	State	d	v	acc
s		rad	rad/s	rad/s²

0,392784	1	0	 	 
0,4684004	0	 	 	 
1,6741984	1	0,785398163397	0,913124988198	0,468560278654
1,700184	0	 	 	 
2,3993892	1	1,57079632679	1,25273706502	0,468054131858
2,4215852	0	 	 	 
2,9662964	1	2,35619449019	1,520817905	0,477712088704
2,9862844	0	 	 	 
3,4465096	1	3,14159265359	1,77163306063	0,566887083612
3,460584	0	 	 	 
3,8621844	1	3,92699081699	2,00649051357	0,563118646575
3,874884	0	 	 	 
4,2341936	1	4,71238898038	2,21694971581	0,568354458041
4,2463032	0	 	 	 
4,5736892	1	5,49778714378	2,39543222052	0,483102495808
4,5840852	0	 	 	 
4,8913848	1	6,28318530718	2,551150827	0,497198184966
4,900884	0	 	 	 
5,1905252	1	7,06858347058	2,69736786842	0,480383187665
5,1993868	0	 	 	 
5,4745156	1	7,85398163397	2,82840936005	0,442475413409
5,484384	0	 	 	 
5,7464148	1	8,63937979737	2,94411189498	0,408593916167
5,756784	0	 	 	 
6,0084204	1	9,42477796077	3,07881934374	0,619685240939
6,0165008	0	 	 	 
6,2572848	1	10,2101761242	3,22583853828	0,561835254047
6,265184	0	 	 	 
6,4958016	1	10,9955742876	3,36416706432	0,598070681654
6,5037916	0	 	 	 
6,724608	1	11,780972451	3,4835397031	0,445367253501
6,7317848	0	 	 	 
6,9469088	1	12,5663706144	3,5889946182	0,503391501292
6,953684	0	 	 	 
7,1624848	1	13,3517687778	3,69734162438	0,50179466211
7,168928	0	 	 	 
7,3719304	1	14,1371669412	3,79427816503	0,423854199881
7,379284	0	 	 	 
7,5765864	1	14,9225651046	3,87090630519	0,324994015284
7,5844848	0	 	 	 
7,7777848	1	15,7079632679	3,97072160437	0,667213668121
7,7840856	0	 	 	 
7,9724	1	16,4933614313	4,08875000939	0,545727613073
7,9786864	0	 	 	 
8,1620864	1	17,2787595947	4,20063106859	0,633914777788
8,1684864	0	 	 	 
8,346492	1	18,0641577581	4,29592608816	0,399622376879
8,3522984	0	 	 	 
8,5277872	1	18,8495559215	4,38022824097	0,530376352445
8,533292	0	 	 	 
8,7051872	1	19,6349540849	4,47359470882	0,522233206169
8,7104912	0	 	 	 
8,8789872	1	20,4203522483	4,55471502789	0,411257231911
8,885088	0	 	 	 
9,0501016	1	21,2057504117	4,61066062471	0,242639772874
9,0567048	0	 	 	 
9,2196888	1	21,9911485751	4,69206133995	0,717346773759
9,2249888	0	 	 	 
9,3849888	1	22,7765467385	4,79718422605	0,554557474327
9,3902888	0	 	 	 
9,5471888	1	23,5619449019	4,89453187908	0,645783500102
9,5526896	0	 	 	 
9,7059896	1	24,3473430653	4,97593335213	0,379418804347
9,7109896	0	 	 	 
9,8628904	1	25,1327412287	5,04823819616	0,542244361528
9,8676904	0	 	 	 
10,0171904	1	25,9181393921	5,13216272445	0,545565467152
10,0218176	0	 	 	 
10,169	1	26,7035375555	5,20269592041	0,383666886616
10,1743912	0	 	 	 
10,3191288	1	27,4889357189	5,24481024111	0,177375640809
10,3249344	0	 	 	 
10,4684992	1	28,2743338823	5,31566553358	0,771343683349
10,4731912	0	 	 	 
10,6147	1	29,0597320457	5,41164686706	0,54166326986
10,6194136	0	 	 	 
10,758792	1	29,8451302091	5,50021710418	0,687693490021
10,763692	0	 	 	 
10,9003336	1	30,6305283725	5,57436809229	0,360068978481
10,904812	0	 	 	 
11,0405928	1	31,4159265359	5,63749846375	0,5401268227
11,044904	0	 	 	 
11,178992	1	32,2013246993	5,71459242352	0,573954180232
11,1831272	0	 	 	 
11,3154936	1	32,9867228627	5,77911623451	0,371438562277
11,3202944	0	 	 	 
11,450808	1	33,7721210261	5,80920082256	0,0732234700196
11,4560944	0	 	 	 
11,585892	1	34,5575191895	5,87131442038	0,846405765491
11,5900952	0	 	 	 
11,7183952	1	35,3429173529	5,96329679049	0,541973837593
11,7226416	0	 	 	 
11,8493216	1	36,1283155163	6,04422468114	0,694261033996
11,853796	0	 	 	 
11,978308	1	36,9137136797	6,11042832537	0,332260277241
11,982396	0	 	 	 
12,106396	1	37,6991118431	6,16795281286	0,565942325507
12,110328	0	 	 	 
12,232996	1	38,4845100065	6,24113058365	0,590104606343
12,2368056	0	 	 	 
12,3580984	1	39,2699081699	6,29841193719	0,325646866678
12,362516	0	 	 	 
12,4823968	1	40,0553063333	6,3226231982	0,0639198696747
12,4871968	0	 	 	 
12,6065392	1	40,8407044967	6,37840175192	0,834702256603
12,6104392	0	 	 	 
12,7286968	1	41,6261026601	6,45221403992	0,373774137835
12,7325968	0	 	 	 
12,849996	1	42,4115008235	6,48824621106	0,220329881614
12,8540976	0	 	 	 
12,9707976	1	43,1968989869	6,48739599162	-0,234406175903
12,9746344	0	 	 	 
13,0921288	1	43,9822971503	6,47477732683	0,0264025495641
13,0958984	0	 	 	 
13,2134	1	44,7676953137	6,47971582683	0,0550430039054
13,2170992	0	 	 	 
13,3345464	1	45,5530934771	6,46960585342	-0,221948061084
13,3388984	0	 	 	 
13,4561984	1	46,3384916404	6,42602852584	-0,494477934148
13,4609008	0	 	 	 
13,579	1	47,1238898038	6,41670483636	0,342628292472
13,5828432	0	 	 	 
13,7010016	1	47,9092879672	6,43764765038	0,000692025070903
13,7049408	0	 	 	 
13,8230016	1	48,6946861306	6,44974601479	0,197641817695
13,8272016	0	 	 	 
13,9445472	1	49,480084294	6,44768722575	-0,231518634997
13,9484192	0	 	 	 
14,0666256	1	50,2654824574	6,435665595	0,0345692852025
14,0704048	0	 	 	 
14,188624	1	51,0508806208	6,44018327594	0,0394920294589
14,1923376	0	 	 	 
14,3105312	1	51,8362787842	6,43035753988	-0,200692287809
14,314904	0	 	 	 
14,432904	1	52,6216769476	6,38637495153	-0,518137196329
14,437704	0	 	 	 
14,556504	1	53,407075111	6,37692426672	0,365213493905
14,5604048	0	 	 	 
14,6792352	1	54,1924732744	6,39833517307	-0,0163061851152
14,6832208	0	 	 	 
14,8020048	1	54,9778714378	6,40961871669	0,200122759007
14,8062048	0	 	 	 
14,9243056	1	55,7632696012	6,40866402294	-0,215734983174
14,9282064	0	 	 	 
15,047112	1	56,5486677646	6,39762756811	0,0359975292949
15,0509104	0	 	 	 
15,1698336	1	57,334065928	6,4010469538	0,019728368842
15,173608	0	 	 	 
15,2925088	1	58,1194640914	6,39125017395	-0,179447364297
15,2968224	0	 	 	 
15,415608	1	58,9048622548	6,34951672367	-0,498598476425
15,4204064	0	 	 	 
15,5399088	1	59,6902604182	6,33905943454	0,330340683645
15,5438112	0	 	 	 
15,6634096	1	60,4756585816	6,35945810389	-4,67459298082E-013
15,6674096	0	 	 	 
15,7869104	1	61,261056745	6,37197222106	0,202656455059
15,7911104	0	 	 	 
15,909928	1	62,0464549084	6,36971782343	-0,239308082595
15,913848	0	 	 	 
16,0335168	1	62,8318530718	6,35731849935	0,0386535883392
16,0373424	0	 	 	 
