Vernier Format 2
Meritev4_2_2.cmbl 10.10.2019 15:57:53 ,
Latest
Time	GateState	kot	Velocity	Acceleration
t	State	d	v	acc
s		rad	rad/s	rad/s²

0,5506832	1	0	 	 
0,573014	0	 	 	 
1,1061928	1	0,785398163397	1,71928538047	1,09971721114
1,1202836	0	 	 	 
1,5106832	1	1,57079632679	2,15179838885	1,03884038319
1,5217128	0	 	 	 
1,8481836	1	2,35619449019	2,48993398261	0,964923723511
1,859308	0	 	 	 
2,1463828	1	3,14159265359	2,76648824836	0,889905301878
2,1573004	0	 	 	 
2,4183808	1	3,92699081699	3,03087431612	1,05412419661
2,4265152	0	 	 	 
2,6667832	1	4,71238898038	3,2899695408	1,03196856804
2,6745176	0	 	 	 
2,8971828	1	5,49778714378	3,54239683562	1,15924439254
2,9047828	0	 	 	 
3,1113888	1	6,28318530718	3,77721764759	1,03323212045
3,1179936	0	 	 	 
3,31372	1	7,06858347058	3,99721773089	1,14142095631
3,3197912	0	 	 	 
3,5049832	1	7,85398163397	4,20850880191	1,06800637751
3,5106832	0	 	 	 
3,6873832	1	8,63937979737	4,39218370549	0,94597282838
3,6936828	0	 	 	 
3,8628836	1	9,42477796077	4,53899642592	0,727102793465
3,8695828	0	 	 	 
4,0335832	1	10,2101761242	4,69996242003	1,15885351936
4,038804	0	 	 	 
4,1973828	1	10,9955742876	4,87473188475	0,975088989897
4,202598	0	 	 	 
4,3559832	1	11,780972451	5,0495519538	1,22944604347
4,3612828	0	 	 	 
4,5086828	1	12,5663706144	5,21995554153	1,00243390552
4,5134828	0	 	 	 
4,6570304	1	13,3517687778	5,38026022137	1,15876964394
4,6615832	0	 	 	 
4,8007828	1	14,1371669412	5,54357646069	1,11341835881
4,8050828	0	 	 	 
4,9404996	1	14,9225651046	5,68427800262	0,900677897792
4,9453944	0	 	 	 
5,0771896	1	15,7079632679	5,78571237738	0,583474194601
5,0824828	0	 	 	 
5,2120208	1	16,4933614313	5,91233033204	1,29469576408
5,2162164	0	 	 	 
5,3429836	1	17,2787595947	6,06488110436	1,03498521887
5,3471828	0	 	 	 
5,4710828	1	18,0641577581	6,21068660769	1,24146152437
5,4754096	0	 	 	 
5,5959828	1	18,8495559215	6,34772680767	0,952937194319
5,5998836	0	 	 	 
5,7185836	1	19,6349540849	6,47829253142	1,17699546119
5,7223828	0	 	 	 
5,8385124	1	20,4203522483	6,6152060404	1,10625108127
5,8421264	0	 	 	 
5,9560828	1	21,2057504117	6,73434452139	0,920423676919
5,9601988	0	 	 	 
6,0717936	1	21,9911485751	6,81110170488	0,406283656981
6,0762832	0	 	 	 
6,1867112	1	22,7765467385	6,91592085565	1,41796520952
6,1902984	0	 	 	 
6,2989828	1	23,5619449019	7,05203047205	1,00668388083
6,3025828	0	 	 	 
6,4094832	1	24,3473430653	7,17718458794	1,25854078597
6,4132224	0	 	 	 
6,5178828	1	25,1327412287	7,29565119338	0,927198007184
6,5212836	0	 	 	 
6,6248092	1	25,9181393921	7,4105341245	1,22162456826
6,628088	0	 	 	 
6,7298832	1	26,7035375555	7,53475164613	1,1427571368
6,733084	0	 	 	 
6,8333088	1	27,4889357189	7,63679377824	0,830489953
6,8369848	0	 	 	 
6,935584	1	28,2743338823	7,69342670271	0,276971571799
6,9395168	0	 	 	 
7,037484	1	29,0597320457	7,78542348511	1,52865713077
7,040684	0	 	 	 
7,1373848	1	29,8451302091	7,9098935177	0,963215458664
7,1405936	0	 	 	 
7,2360848	1	30,6305283725	8,02698295399	1,4094174955
7,239408	0	 	 	 
7,3331032	1	31,4159265359	8,13397874335	0,796262857251
7,3361848	0	 	 	 
7,4292088	1	32,2013246993	8,23436826894	1,29288752695
7,4321856	0	 	 	 
7,5238856	1	32,9867228627	8,35156305041	1,18279355801
7,5267856	0	 	 	 
7,6173096	1	33,7721210261	8,44486393175	0,814570745417
7,620604	0	 	 	 
7,7098992	1	34,5575191895	8,48723602172	0,100695979269
7,7134864	0	 	 	 
7,8023872	1	35,3429173529	8,57054445716	1,70080119765
7,8052864	0	 	 	 
7,893208	1	36,1283155163	8,66756622788	0,435752779363
7,896188	0	 	 	 
7,983616	1	36,9137136797	8,69864709605	0,251816200611
7,9867088	0	 	 	 
8,073788	1	37,6991118431	8,69868543185	-0,250965918925
8,0766112	0	 	 	 
8,1641952	1	38,4845100065	8,69265483555	0,117556272168
8,1669928	0	 	 	 
8,254492	1	39,2699081699	8,70054615986	0,0572300838153
8,2572888	0	 	 	 
8,3447352	1	40,0553063333	8,68819959198	-0,330858853123
8,3479872	0	 	 	 
8,4352896	1	40,8407044967	8,62396463228	-1,08784547716
8,4388112	0	 	 	 
8,5268904	1	41,6261026601	8,60257627557	0,620854867687
8,5297272	0	 	 	 
8,6178896	1	42,4115008235	8,62559899017	-0,114856691883
8,620824	0	 	 	 
8,7089992	1	43,1968989869	8,63470583294	0,314766312115
8,7121176	0	 	 	 
8,7998072	1	43,9822971503	8,6344418135	-0,320581205995
8,8026992	0	 	 	 
8,8909224	1	44,7676953137	8,62677861699	0,152372246207
8,8937896	0	 	 	 
8,9818912	1	45,5530934771	8,64174179557	0,176601612577
8,9846224	0	 	 	 
9,0726912	1	46,3384916404	8,6339947445	-0,347241504099
9,0759072	0	 	 	 
9,163824	1	47,1238898038	8,57001076098	-1,05695069703
9,1673928	0	 	 	 
9,2559928	1	47,9092879672	8,54784067938	0,575875070556
9,2588928	0	 	 	 
9,3475928	1	48,6946861306	8,5678647704	-0,13866784313
9,3505928	0	 	 	 
9,4393288	1	49,480084294	8,57421589504	0,277133105137
9,4424928	0	 	 	 
9,5307936	1	50,2654824574	8,5738065291	-0,286084438119
9,5336928	0	 	 	 
9,6225384	1	51,0508806208	8,56933108053	0,188521446835
9,6253936	0	 	 	 
9,7140984	1	51,8362787842	8,58100026914	0,0663756394162
9,7168936	0	 	 	 
9,8055936	1	52,6216769476	8,57364199456	-0,227220680011
9,8088008	0	 	 	 
9,8973112	1	53,407075111	8,51433232586	-1,06608984502
9,9008944	0	 	 	 
9,9900944	1	54,1924732744	8,49173088903	0,578901715421
9,9929968	0	 	 	 
10,0822944	1	54,9778714378	8,51376939568	-0,100843002819
10,0852952	0	 	 	 
10,1745952	1	55,7632696012	8,52304870833	0,301909789955
10,1777344	0	 	 	 
10,2665952	1	56,5486677646	8,52304870833	-0,301909789958
10,2695096	0	 	 	 
10,358896	1	57,334065928	 	 
10,3617936	0	 	 	 
