Vernier Format 2
Meritev4_3.cmbl 10.10.2019 15:33:18 ,
Latest
Time	GateState	kot	Velocity	Acceleration
t	State	d	v	acc
s		rad	rad/s	rad/s²

0,6945884	1	0	 	 
0,734898	0	 	 	 
1,622684	1	0,785398163397	1,07790187825	0,499204669187
1,6446232	0	 	 	 
2,257888	1	1,57079632679	1,37637691151	0,44057226314
2,2780844	0	 	 	 
2,784184	1	2,35619449019	1,59940025564	0,406948311341
2,8031848	0	 	 	 
3,2478872	1	3,14159265359	1,79115504461	0,420109983562
3,262784	0	 	 	 
3,665884	1	3,92699081699	1,9787828946	0,477637798186
3,678784	0	 	 	 
4,0454096	1	4,71238898038	2,1790772706	0,577860834832
4,0577868	0	 	 	 
4,3900844	1	5,49778714378	2,37641078682	0,567180904386
4,400584	0	 	 	 
4,708484	1	6,28318530718	2,56009119498	0,586591953071
4,717984	0	 	 	 
5,005184	1	7,06858347058	2,72411837779	0,519085046032
5,013984	0	 	 	 
5,2859844	1	7,85398163397	2,8595550224	0,445562045692
5,295684	0	 	 	 
5,5550036	1	8,63937979737	2,9693044184	0,370360356874
5,565284	0	 	 	 
5,8152844	1	9,42477796077	3,07689410216	0,45635973741
5,8239148	0	 	 	 
6,065884	1	10,2101761242	3,20395531681	0,557697864063
6,0738844	0	 	 	 
6,306	1	10,9955742876	3,34680726976	0,632159979202
6,314084	0	 	 	 
6,5356884	1	11,780972451	3,48048017679	0,531790024649
6,5428844	0	 	 	 
6,7575848	1	12,5663706144	3,60597316771	0,599305305581
6,764288	0	 	 	 
6,971584	1	13,3517687778	3,72656897264	0,527762505259
6,9780016	0	 	 	 
7,1792856	1	14,1371669412	3,82538765366	0,423782220601
7,1865848	0	 	 	 
7,3823144	1	14,9225651046	3,90020312505	0,313211461021
7,3901296	0	 	 	 
7,5820856	1	15,7079632679	3,97380857721	0,423686071349
7,5887832	0	 	 	 
7,7776896	1	16,4933614313	4,06204131564	0,478470719229
7,7839864	0	 	 	 
7,9688872	1	17,2787595947	4,16829420942	0,632975175301
7,9753256	0	 	 	 
8,154688	1	18,0641577581	4,2741160994	0,50611453771
8,1605248	0	 	 	 
8,336488	1	18,8495559215	4,37690396279	0,624665037512
8,3420176	0	 	 	 
8,5136888	1	19,6349540849	4,48133060845	0,553959953625
8,5189896	0	 	 	 
8,6870904	1	20,4203522483	4,56276107807	0,385252482934
8,6931896	0	 	 	 
8,8579896	1	21,2057504117	4,61887222581	0,271405333322
8,8645896	0	 	 	 
9,0271896	1	21,9911485751	4,67820793318	0,429962366073
9,0328904	0	 	 	 
9,1937984	1	22,7765467385	4,75937190787	0,544343609324
9,1991904	0	 	 	 
9,3572912	1	23,5619449019	4,85815000106	0,664004320173
9,3628328	0	 	 	 
9,5172096	1	24,3473430653	4,94784901275	0,457805448976
9,5222912	0	 	 	 
9,674796	1	25,1327412287	5,03096615816	0,597071690253
9,6796288	0	 	 	 
9,8294888	1	25,9181393921	5,12069082904	0,562965116649
9,8341176	0	 	 	 
9,9815944	1	26,7035375555	5,19074689338	0,358185246524
9,986992	0	 	 	 
10,13212	1	27,4889357189	5,23261176572	0,198063954225
10,1379928	0	 	 	 
10,2817928	1	28,2743338823	5,2790706436	0,422741935355
10,2868048	0	 	 	 
10,4296928	1	29,0597320457	5,35258891545	0,571419955821
10,4344328	0	 	 	 
10,5752936	1	29,8451302091	5,44564061096	0,706755651892
10,5801976	0	 	 	 
10,7181936	1	30,6305283725	5,52741513345	0,437744312952
10,7226944	0	 	 	 
10,8594944	1	31,4159265359	5,60262532371	0,626795877256
10,8638352	0	 	 	 
10,998596	1	32,2013246993	5,68517746091	0,560137086929
11,0028072	0	 	 	 
11,1358168	1	32,9867228627	5,74706747034	0,341912885558
11,1406952	0	 	 	 
11,2719264	1	33,7721210261	5,78185130976	0,169202265949
11,2772016	0	 	 	 
11,407496	1	34,5575191895	5,82744804806	0,503466802993
11,412096	0	 	 	 
11,541496	1	35,3429173529	5,90304796865	0,624890220663
11,545812	0	 	 	 
11,6736216	1	36,1283155163	5,99154713697	0,714731598703
11,6781176	0	 	 	 
11,8036968	1	36,9137136797	6,0656812741	0,425134219306
11,8077968	0	 	 	 
11,9325968	1	37,6991118431	6,13580050368	0,662829001532
11,9365968	0	 	 	 
12,0597264	1	38,4845100065	6,21535610464	0,588737918485
12,0635976	0	 	 	 
12,1853432	1	39,2699081699	6,27401873939	0,345255540231
12,1897976	0	 	 	 
12,3100976	1	40,0553063333	6,30449447616	0,143316193776
12,3148984	0	 	 	 
12,4344992	1	40,8407044967	6,34173724985	0,455434524731
12,4386992	0	 	 	 
12,5577992	1	41,6261026601	6,39498899582	0,408340754568
12,5617992	0	 	 	 
12,680136	1	42,4115008235	6,42934850798	0,153379221042
12,6843272	0	 	 	 
12,8021168	1	43,1968989869	6,42550435677	-0,21640801255
12,806004	0	 	 	 
12,9246008	1	43,9822971503	6,42235007462	0,164902801303
12,9283424	0	 	 	 
13,0467008	1	44,7676953137	6,43241739064	1,24388623889E-012
13,05042	0	 	 	 
13,1688008	1	45,5530934771	6,42105661835	-0,186089636301
13,1731016	0	 	 	 
13,2913344	1	46,3384916404	6,38039324005	-0,477620208065
13,2961152	0	 	 	 
13,4150024	1	47,1238898038	6,34999767456	-0,0139469798467
13,4192032	0	 	 	 
13,538704	1	47,9092879672	6,35682070143	0,124261266453
13,542704	0	 	 	 
13,6621072	1	48,6946861306	6,3776064274	0,212613724967
13,666304	0	 	 	 
13,7850048	1	49,480084294	6,3802394849	-0,169764108836
13,7889056	0	 	 	 
13,9083056	1	50,2654824574	6,37978048602	0,162318919912
13,9121056	0	 	 	 
14,0312208	1	51,0508806208	6,39054668368	0,0128619797947
14,0350064	0	 	 	 
14,1541056	1	51,8362787842	6,38016162062	-0,181883096527
14,1584336	0	 	 	 
14,2774224	1	52,6216769476	6,3415007729	-0,445133623353
14,2822336	0	 	 	 
14,401816	1	53,407075111	6,31065242552	-0,0508460312188
14,4060336	0	 	 	 
14,5263344	1	54,1924732744	6,31374606219	0,100535662186
14,5304064	0	 	 	 
14,6506064	1	54,9778714378	6,3346181364	0,235373862261
14,6548208	0	 	 	 
14,7743072	1	55,7632696012	6,33891966745	-0,165826518229
14,7782416	0	 	 	 
14,8984096	1	56,5486677646	6,33854898168	0,159852648802
14,9022144	0	 	 	 
15,0221248	1	57,334065928	6,35073849142	0,0372049436927
15,0259104	0	 	 	 
15,1457504	1	58,1194640914	6,33939558864	-0,220709052491
15,150144	0	 	 	 
15,2699104	1	58,9048622548	6,30171920533	-0,386191451844
15,2747104	0	 	 	 
15,3950224	1	59,6902604182	6,27063930602	-0,110641774609
15,3993104	0	 	 	 
15,5204112	1	60,4756585816	6,27096118802	0,115775917362
15,5244416	0	 	 	 
15,6455104	1	61,261056745	6,29080462906	0,201467375069
15,6498112	0	 	 	 
15,7701104	1	62,0464549084	6,29577497576	-0,121686529182
15,7740544	0	 	 	 
15,8950112	1	62,8318530718	6,29577497576	0,121686529181
15,8989104	0	 	 	 
